chr;start;end;length;abs_summit;pileup;LOG10(pvalue);fold_enrichment;LOG10(qvalue);name
chr14;41426400;41426861;462;41426596;62,33;31,9043;6,54946;28,96995;mDUX-rep1-peak.6598
chr10;75515327;75515695;369;75515481;81,97;31,89581;5,05868;28,96153;mDUX-rep1-peak.2071
chr9;31690652;31691191;540;31690909;69,16;31,88523;5,84702;28,95097;mDUX-rep1-peak.19631
chr9;44825196;44825676;481;44825408;63,19;31,87597;6,41871;28,94177;mDUX-rep1-peak.19742
chr5;15692838;15694136;1299;15693637;73,43;31,87332;5,54709;28,9392;mDUX-rep1-peak.14931
chr11;102473707;102474087;381;102473892;63,19;31,87198;6,41775;28,93787;mDUX-rep1-peak.3408
chr2;4332542;4333130;589;4332891;85,39;31,85456;4,79933;28,9205;mDUX-rep1-peak.10566
chr10;60868414;60868986;573;60868728;66,6;31,84592;6,14793;28,9119;mDUX-rep1-peak.1947
chr15;8192003;8192420;418;8192265;80,26;31,84062;5,0648;28,90661;mDUX-rep1-peak.7341
chr6;149131033;149131616;584;149131312;66,6;31,83599;6,14569;28,90198;mDUX-rep1-peak.17171
chr14;5888120;5888655;536;5888318;62,33;31,83481;6,53223;28,90087;mDUX-rep1-peak.6087
chr17;47877366;47877683;318;47877555;119,54;31,81641;3,63849;28,8825;mDUX-rep1-peak.9078
chr19;34241311;34241663;353;34241499;56,36;31,78258;7,27408;28,84874;mDUX-rep1-peak.10270
chr7;35772416;35772783;368;35772597;68,31;31,75719;5,91891;28,82342;mDUX-rep1-peak.17511
chr6;121077788;121078145;358;121077987;92,22;31,74382;4,45151;28,81008;mDUX-rep1-peak.16961
chr5;73228015;73228395;381;73228197;61,48;31,737;6,63615;28,80326;mDUX-rep1-peak.15407
chr14;5368936;5369332;397;5369105;77,7;31,65167;5,24687;28,71811;mDUX-rep1-peak.6041
chr5;15041784;15042188;405;15041938;77,7;31,65167;5,24687;28,71811;mDUX-rep1-peak.14861
chr15;97689687;97690074;388;97689869;58,06;31,64559;6,93034;28,7121;mDUX-rep1-peak.7956
chr11;72363857;72364344;488;72364062;56,36;31,6216;7,22733;28,68817;mDUX-rep1-peak.3171
chr1;9541116;9541514;399;9541349;102,47;31,60656;4,07698;28,67316;mDUX-rep1-peak.48
chr3;147029770;147030153;384;147029976;77,7;31,60192;5,23814;28,66853;mDUX-rep1-peak.13108
chr1;171089881;171090518;638;171090198;64,89;31,58885;6,3148;28,6555;mDUX-rep1-peak.1278
chr6;29669200;29669638;439;29669452;64,89;31,58885;6,3148;28,6555;mDUX-rep1-peak.16243
chr14;3122105;3123257;1153;3122635;85,39;31,57055;4,75666;28,63729;mDUX-rep1-peak.5840
chr16;8758111;8758598;488;8758376;58,06;31,56974;6,90967;28,63648;mDUX-rep1-peak.8079
chr4;146211619;146212581;963;146211886;61,48;31,52595;6,58266;28,59276;mDUX-rep1-peak.14397
chr5;15652815;15653559;745;15653397;82,83;31,51135;4,93096;28,57821;mDUX-rep1-peak.14921
chr5;15624032;15624724;693;15624580;59,77;31,49235;6,84403;28,55928;mDUX-rep1-peak.14909
chr7;43446707;43447205;499;43446972;82,83;31,48582;4,92691;28,55277;mDUX-rep1-peak.17587
chr5;112518397;112518799;403;112518587;76,85;31,46239;5,28903;28,52939;mDUX-rep1-peak.15700
chr1;21082615;21083088;474;21082872;56,36;31,46197;7,18118;28,52897;mDUX-rep1-peak.154
chr3;122446526;122447001;476;122446767;65,75;31,45886;6,17044;28,52586;mDUX-rep1-peak.12936
chr13;40979293;40979753;461;40979523;56,36;31,42149;7,16951;28,48855;mDUX-rep1-peak.5022
chr15;96210655;96211224;570;96210958;56,36;31,42149;7,16951;28,48855;mDUX-rep1-peak.7939
chr5;20913534;20914096;563;20913817;56,36;31,42149;7,16951;28,48855;mDUX-rep1-peak.14981
chr7;15826606;15827018;413;15826782;56,36;31,42149;7,16951;28,48855;mDUX-rep1-peak.17393
chrX;160394279;160394659;381;160394479;56,36;31,42149;7,16951;28,48855;mDUX-rep1-peak.20931
chr7;83601470;83602068;599;83601740;59,77;31,41903;6,82444;28,48623;mDUX-rep1-peak.17882
chr15;83462969;83463525;557;83463247;65,75;31,39539;6,15593;28,46273;mDUX-rep1-peak.7866
chr8;47710383;47710763;381;47710596;70,02;31,36625;5,64667;28,43365;mDUX-rep1-peak.18853
chr8;122459453;122459786;334;122459640;113,57;31,36597;3,7402;28,43337;mDUX-rep1-peak.19359
chr7;24879625;24880005;381;24879823;76;31,32575;5,34207;28,39327;mDUX-rep1-peak.17440
chr9;120875617;120876029;413;120875827;69,16;31,31906;5,7298;28,38659;mDUX-rep1-peak.20341
chr13;112713114;112713531;418;112713342;61,48;31,31707;6,53003;28,3846;mDUX-rep1-peak.5739
chr4;149748067;149748481;415;149748195;72,58;31,31488;5,52546;28,38242;mDUX-rep1-peak.14700
chr11;79284266;79284699;434;79284494;62,33;31,28734;6,39762;28,35492;mDUX-rep1-peak.3225
chr5;93126522;93126913;392;93126685;58,92;31,26926;6,9269;28,33688;mDUX-rep1-peak.15519
chr4;118497183;118497450;268;118497312;62,33;31,21993;6,38118;28,28771;mDUX-rep1-peak.14028
chr4;147062943;147065078;2136;147063965;80,26;31,21576;4,96228;28,2836;mDUX-rep1-peak.14510
chr6;140636639;140637135;497;140636789;96,49;31,21257;4,23863;28,28041;mDUX-rep1-peak.17109
chr4;130102110;130102752;643;130102476;79,41;31,19316;5,02568;28,26108;mDUX-rep1-peak.14118
chr13;9765387;9765772;386;9765519;65,75;31,14342;6,09856;28,21156;mDUX-rep1-peak.4679
chr11;58927650;58928023;374;58927866;81,12;31,1393;4,8851;28,20747;mDUX-rep1-peak.3049
chr4;138707454;138707834;381;138707595;81,12;31,1393;4,8851;28,20747;mDUX-rep1-peak.14196
chr4;145407395;145409184;1790;145408953;75,14;31,11931;5,24571;28,18757;mDUX-rep1-peak.14265
chr7;27135390;27135754;365;27135640;86,24;31,08529;4,62822;28,15363;mDUX-rep1-peak.17465
chr5;86407278;86407886;609;86407466;68,31;31,0804;5,77587;28,14875;mDUX-rep1-peak.15479
chr7;30536393;30536750;358;30536576;91,37;31,07384;4,41073;28,14223;mDUX-rep1-peak.17491
chr19;42364671;42365069;399;42364895;64,04;31,07202;6,11345;28,14042;mDUX-rep1-peak.10343
chr1;20734721;20735144;424;20734936;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.149
chr1;24424308;24424748;441;24424529;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.167
chr1;84559935;84560435;501;84560219;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.605
chr1;103241283;103241853;571;103241612;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.776
chr1;133340418;133340926;509;133340615;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.938
chr1;169527261;169527730;470;169527494;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.1261
chr1;173303158;173303493;336;173303351;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.1312
chr1;179276961;179277392;432;179277110;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.1352
chr10;17987789;17988309;521;17987979;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.1593
chr10;28701443;28701821;379;28701613;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.1698
chr11;24740598;24740994;397;24740750;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.2800
chr11;29257341;29257861;521;29257664;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.2827
chr11;65690137;65690616;480;65690400;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.3111
chr12;29014235;29014666;432;29014463;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.3788
chr12;36059937;36060410;474;36060195;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.3837
chr12;50677181;50677652;472;50677398;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.3927
chr12;68727924;68728377;454;68728126;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.4059
chr12;74096941;74097420;480;74097165;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.4127
chr12;75522056;75522573;518;75522286;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.4138
chr13;33466617;33466998;382;33466825;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.4955
chr13;43002269;43002592;324;43002466;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.5041
chr13;46561322;46561835;514;46561518;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.5076
chr13;63938209;63938709;501;63938486;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.5265
chr13;67757346;67757801;456;67757554;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.5383
chr13;79118789;79119341;553;79119093;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.5472
chr13;91790665;91791056;392;91790889;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.5533
chr13;111201405;111201972;568;111201780;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.5731
chr14;31349992;31350497;506;31350222;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.6519
chr14;43575746;43576179;434;43575950;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.6709
chr14;44368553;44369046;494;44368793;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.6721
chr14;54843812;54844259;448;54843989;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.6829
chr14;58570029;58570353;325;58570184;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.6863
chr14;65278766;65279307;542;65278896;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.6922
chr14;89325122;89325685;564;89325418;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.7067
chr14;95048321;95048831;511;95048551;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.7104
chr14;100328635;100329063;429;100328834;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.7134
chr14;117940203;117940702;500;117940457;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.7234
chr14;123143615;123144079;465;123143842;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.7287
chr15;16367925;16368387;463;16368177;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.7408
chr15;19389921;19390324;404;19390135;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.7433
chr15;34142422;34142785;364;34142662;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.7522
chr15;37520997;37521405;409;37521205;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.7551
chr15;41915920;41916328;409;41916159;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.7591
chr16;4514531;4515054;524;4514801;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.8058
chr16;55441800;55442250;451;55442039;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.8454
chr16;73096555;73097000;446;73096758;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.8553
chr16;73530148;73530675;528;73530451;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.8560
chr17;17131219;17131724;506;17131405;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.8816
chr17;59426907;59427371;465;59427097;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.9148
chr17;87629906;87630371;466;87630130;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.9349
chr18;40289211;40289646;436;40289402;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.9659
chr18;50204830;50205209;380;50205038;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.9729
chr19;30337163;30337641;479;30337433;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.10238
chr19;36493946;36494393;448;36494147;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.10284
chr19;41550713;41551167;455;41550989;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.10335
chr2;18394685;18395273;589;18395008;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.10661
chr2;22656656;22657227;572;22656912;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.10697
chr2;52329579;52330194;616;52329907;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.10882
chr2;66362295;66362658;364;66362438;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.10995
chr2;80796214;80796671;458;80796419;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.11159
chr2;118319852;118320200;349;118320021;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.11450
chr2;147355406;147355869;464;147355603;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.11671
chr3;22412074;22412793;720;22412534;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.12095
chr3;38534201;38534621;421;38534377;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.12220
chr3;54857583;54858005;423;54857828;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.12289
chr3;126491105;126491532;428;126491342;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.12956
chr3;134130345;134130739;395;134130539;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.13014
chr3;137381534;137381973;440;137381706;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.13038
chr3;147143074;147143470;397;147143262;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.13110
chr3;150020803;150021066;264;150020918;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.13133
chr3;156865353;156865934;582;156865579;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.13168
chr4;9654031;9654373;343;9654241;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.13254
chr4;50822545;50822985;441;50822741;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.13517
chr4;108766516;108767099;584;108766820;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.13948
chr4;144224328;144224750;423;144224549;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.14248
chr5;9185269;9185792;524;9185531;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.14776
chr5;17746030;17746572;543;17746284;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.14951
chr5;28201370;28201945;576;28201658;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.15079
chr5;48489733;48490230;498;48489958;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.15221
chr5;48617593;48618056;464;48617821;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.15224
chr5;141529208;141529538;331;141529296;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.15921
chr6;13194965;13195330;366;13195132;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.16139
chr6;20255021;20255469;449;20255286;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.16173
chr6;27945129;27945907;779;27945358;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.16224
chr6;71504839;71505305;467;71505058;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.16593
chr6;97823596;97824050;455;97823831;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.16806
chr6;119176894;119177384;491;119177108;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.16946
chr6;132874985;132875405;421;132875204;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.17048
chr6;134804861;134805413;553;134805177;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.17064
chr7;12273970;12274453;484;12274253;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.17298
chr7;17903215;17903915;701;17903443;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.17406
chr7;61742274;61742750;477;61742601;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.17696
chr7;63482934;63483338;405;63483148;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.17711
chr7;79169817;79170351;535;79170091;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.17837
chr7;99932865;99933302;438;99933095;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.17986
chr7;100578564;100579181;618;100579002;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.17989
chr7;114083623;114084057;435;114083862;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.18100
chr7;131634802;131635282;481;131635054;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.18253
chr8;21522392;21522889;498;21522715;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.18665
chr8;35866628;35867076;449;35866808;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.18760
chr8;44456275;44456694;420;44456464;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.18819
chr8;100930120;100930604;485;100930324;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.19228
chr9;8568632;8569068;437;8568851;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.19451
chr9;44874983;44875384;402;44875179;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.19743
chr9;72348402;72348871;470;72348673;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.19987
chr9;89538086;89538435;350;89538198;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.20099
chrX;53299335;53299757;423;53299548;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.20578
chrX;75859151;75859590;440;75859351;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.20653
chrX;138237931;138238421;491;138238149;55,5;31,06253;7,22414;28,13095;mDUX-rep1-peak.20855
chr19;23032471;23032963;493;23032734;58,92;31,04688;6,86618;28,12068;mDUX-rep1-peak.10170
chr16;97509420;97509790;371;97509631;61,48;31,0419;6,46115;28,11572;mDUX-rep1-peak.8699
chr3;90443597;90444427;831;90444164;61,48;31,0419;6,46115;28,11572;mDUX-rep1-peak.12580
chr13;30057314;30057925;612;30057674;62,33;31,02295;6,33332;28,09684;mDUX-rep1-peak.4924
chr13;12136001;12136809;809;12136531;55,5;31,02271;7,21243;28,09667;mDUX-rep1-peak.4702
chr1;179863692;179864086;395;179863927;62,33;30,95251;6,31627;28,0267;mDUX-rep1-peak.1359
chr19;60810746;60811338;593;60811168;64,04;30,94483;6,08428;28,01904;mDUX-rep1-peak.10471
chr13;59127720;59128145;426;59127971;87,1;30,92112;4,5504;27,99539;mDUX-rep1-peak.5187
chr19;44692861;44693209;349;44693020;137,47;30,91621;3,22034;27,9905;mDUX-rep1-peak.10367
chr2;25851523;25851861;339;25851727;113,57;30,91161;3,69568;27,98593;mDUX-rep1-peak.10721
chr8;15911555;15912017;463;15911813;76,85;30,90451;5,18995;27,97884;mDUX-rep1-peak.18456
chr2;131811684;131812286;603;131811944;57,21;30,89968;6,87127;27,97406;mDUX-rep1-peak.11569
chr7;28221578;28221961;384;28221742;71,73;30,86639;5,52482;27,94085;mDUX-rep1-peak.17473
chr16;32759170;32759897;728;32759612;61,48;30,83798;6,41044;27,91252;mDUX-rep1-peak.8283
chr4;145863231;145863698;468;145863505;58,92;30,82703;6,80651;27,90161;mDUX-rep1-peak.14360
chr8;19730739;19731883;1145;19731559;84,53;30,82548;4,70304;27,90007;mDUX-rep1-peak.18489
chr1;23792848;23793246;399;23793033;81,12;30,79516;4,83051;27,86983;mDUX-rep1-peak.163
chr13;24036361;24036751;391;24036507;102,47;30,74629;3,97945;27,82113;mDUX-rep1-peak.4891
chr4;43060023;43060569;547;43060281;58,06;30,68183;6,67087;27,7568;mDUX-rep1-peak.13470
chr2;157907265;157907680;416;157907465;81,12;30,6786;4,81211;27,75358;mDUX-rep1-peak.11761
chr7;118402711;118403031;321;118402863;104,17;30,63163;3,89531;27,70673;mDUX-rep1-peak.18144
chr4;147028493;147030821;2329;147030167;75,14;30,61136;5,15514;27,6865;mDUX-rep1-peak.14505
chr12;117592433;117592814;382;117592668;57,21;30,60158;6,78952;27,67676;mDUX-rep1-peak.4611
chr10;63368035;63368423;389;63368198;62,33;30,55789;6,22134;27,63317;mDUX-rep1-peak.1978
chr4;147353762;147355735;1974;147353875;88,8;30,55756;4,49018;27,63286;mDUX-rep1-peak.14581
chr9;46329351;46329686;336;46329479;105,03;30,5547;3,85273;27,63002;mDUX-rep1-peak.19754
chr1;51960946;51961458;513;51961142;55,5;30,50967;7,06278;27,58513;mDUX-rep1-peak.344
chr1;188164425;188164912;488;188164673;55,5;30,50967;7,06278;27,58513;mDUX-rep1-peak.1429
chr14;56179285;56179752;468;56179516;55,5;30,50967;7,06278;27,58513;mDUX-rep1-peak.6839
chr14;69928772;69929259;488;69929023;55,5;30,50967;7,06278;27,58513;mDUX-rep1-peak.6948
chr19;40975431;40975920;490;40975648;55,5;30,50967;7,06278;27,58513;mDUX-rep1-peak.10332
chr2;126468022;126468763;742;126468292;55,5;30,50967;7,06278;27,58513;mDUX-rep1-peak.11527
chr10;122145692;122146095;404;122145868;70,87;30,44036;5,52862;27,51616;mDUX-rep1-peak.2517
chr16;37674719;37675154;436;37674939;70,87;30,44036;5,52862;27,51616;mDUX-rep1-peak.8334
chr2;74708588;74709884;1297;74708779;70,02;30,44036;5,46294;27,51616;mDUX-rep1-peak.11099
chr6;117946207;117947059;853;117946703;59,77;30,42016;6,56139;27,49607;mDUX-rep1-peak.16932
chr1;186711441;186711883;443;186711641;64,89;30,38193;6,03461;27,45792;mDUX-rep1-peak.1416
chr10;75929094;75929503;410;75929285;87,95;30,37916;4,51716;27,4552;mDUX-rep1-peak.2075
chr8;69133882;69134304;423;69134099;77,7;30,32077;5,01677;27,39693;mDUX-rep1-peak.18978
chr8;109360383;109360741;359;109360589;64,89;30,32034;6,02055;27,3965;mDUX-rep1-peak.19295
chr4;147024110;147025816;1707;147025701;63,19;30,30476;6,04769;27,381;mDUX-rep1-peak.14502
chr7;59488294;59488572;279;59488419;67,46;30,28178;5,70471;27,35807;mDUX-rep1-peak.17674
chr9;40631484;40631874;391;40631711;58,92;30,27208;6,65752;27,34843;mDUX-rep1-peak.19693
chr2;28838341;28838714;374;28838549;69,16;30,24361;5,51173;27,3202;mDUX-rep1-peak.10734
chr7;128056605;128057218;614;128056917;62,33;30,23488;6,14438;27,31151;mDUX-rep1-peak.18224
chr9;63728113;63728550;438;63728357;76,85;30,21605;5,06946;27,29275;mDUX-rep1-peak.19904
chr19;47190928;47191606;679;47191177;64,89;30,18812;5,99044;27,26485;mDUX-rep1-peak.10386
chr5;38352962;38353462;501;38353199;64,89;30,18812;5,99044;27,26485;mDUX-rep1-peak.15163
chr5;101521239;101521661;423;101521431;64,04;30,18812;5,91282;27,26485;mDUX-rep1-peak.15595
chr14;5401676;5403040;1365;5402209;79,41;30,16825;4,85719;27,24527;mDUX-rep1-peak.6049
chr16;36532149;36532561;413;36532380;76;30,16292;5,13302;27,23998;mDUX-rep1-peak.8322
chr8;88991675;88992575;901;88992030;76;30,16292;5,13302;27,23998;mDUX-rep1-peak.19128
chr1;12757314;12757803;490;12757581;54,65;30,14716;7,11497;27,22431;mDUX-rep1-peak.90
chr1;45129713;45130141;429;45129901;54,65;30,14716;7,11497;27,22431;mDUX-rep1-peak.313
chr1;62398078;62398761;684;62398284;54,65;30,14716;7,11497;27,22431;mDUX-rep1-peak.426
chr1;72152929;72153588;660;72153283;54,65;30,14716;7,11497;27,22431;mDUX-rep1-peak.485
chr1;95602088;95602512;425;95602355;54,65;30,14716;7,11497;27,22431;mDUX-rep1-peak.749
chr1;128388742;128389227;486;128388957;54,65;30,14716;7,11497;27,22431;mDUX-rep1-peak.888
chr1;139232588;139233030;443;139232794;54,65;30,14716;7,11497;27,22431;mDUX-rep1-peak.1012
chr1;144141266;144142039;774;144141491;54,65;30,14716;7,11497;27,22431;mDUX-rep1-peak.1038
chr1;167530743;167531230;488;167530999;54,65;30,14716;7,11497;27,22431;mDUX-rep1-peak.1245
chr10;20223565;20224488;924;20223829;54,65;30,14716;7,11497;27,22431;mDUX-rep1-peak.1612
