"Intersection_category","Intersection_count","Gene_name","Gene_id"
"NRs regulated|ZGA genes",2,"Ndufb10","ENSMUSG00000040048"
"NRs regulated|Obox regulated",2,"Ndufb2","ENSMUSG00000002416"
"NRs regulated",1,"Ndufb3","ENSMUSG00000026032"
"NRs regulated",1,"Ndufb4","ENSMUSG00000022820"
"NRs regulated",1,"Ndufb4c","ENSMUSG00000083380"
"NRs regulated",1,"Ndufb6","ENSMUSG00000071014"
"NRs regulated",1,"Ndufb7","ENSMUSG00000033938"
"NRs regulated",1,"Ndufb9","ENSMUSG00000022354"
"NRs regulated|ZGA genes",2,"Ndufc1","ENSMUSG00000037152"
"NRs regulated",1,"Ndufc2","ENSMUSG00000030647"
"NRs regulated",1,"Ndufs1","ENSMUSG00000025968"
"Obox regulated",1,"Ndufs2","ENSMUSG00000013593"
"NRs regulated",1,"Ndufs4","ENSMUSG00000021764"
"NRs regulated",1,"Ndufs5","ENSMUSG00000028648"
"NRs regulated",1,"Ndufs6b","ENSMUSG00000083820"
"NRs regulated",1,"Ndufs7","ENSMUSG00000020153"
"NRs regulated",1,"Ndufs8","ENSMUSG00000059734"
"Obox regulated",1,"Ndufv1","ENSMUSG00000037916"
"Obox regulated|ZGA genes",2,"Ndufv2","ENSMUSG00000024099"
"NRs regulated",1,"Necap1","ENSMUSG00000030327"
"NRs regulated|Obox regulated",2,"Necap2","ENSMUSG00000028923"
"NRs regulated",1,"Nectin2","ENSMUSG00000062300"
"NRs regulated",1,"Nedd8","ENSMUSG00000010376"
"NRs regulated",1,"Nek2","ENSMUSG00000026622"
"NRs regulated",1,"Nek3","ENSMUSG00000031478"
"Obox regulated",1,"Nek4","ENSMUSG00000021918"
"NRs regulated|Obox regulated",2,"Nelfb","ENSMUSG00000013465"
"NRs regulated|Obox regulated",2,"Nelfcd","ENSMUSG00000016253"
"NRs regulated|Obox regulated|ZGA genes",3,"Nelfe","ENSMUSG00000024369"
"NRs regulated",1,"Nemf","ENSMUSG00000020982"
"NRs regulated",1,"Nemp1","ENSMUSG00000040195"
"NRs regulated",1,"Nepro","ENSMUSG00000036208"
"NRs regulated",1,"Neto2","ENSMUSG00000036902"
"NRs regulated|Obox regulated",2,"Neurl2","ENSMUSG00000039873"
"NRs regulated|Obox regulated",2,"Nf2","ENSMUSG00000009073"
"NRs regulated",1,"Nfam1","ENSMUSG00000058099"
"NRs regulated",1,"Nfatc2ip","ENSMUSG00000030722"
"NRs regulated|Obox regulated",2,"Nfe2","ENSMUSG00000058794"
"NRs regulated",1,"Nfe2l1","ENSMUSG00000038615"
"NRs regulated|Obox regulated",2,"Nfs1","ENSMUSG00000027618"
"NRs regulated|Obox regulated",2,"Nfx1","ENSMUSG00000028423"
"NRs regulated|ZGA genes",2,"Nfyb","ENSMUSG00000020248"
"NRs regulated|Obox regulated",2,"Nfyc","ENSMUSG00000032897"
"NRs regulated",1,"Ngdn","ENSMUSG00000022204"
"NRs regulated",1,"Ngp","ENSMUSG00000032484"
"NRs regulated|Obox regulated",2,"Ngrn","ENSMUSG00000047084"
"NRs regulated",1,"Nhlrc3","ENSMUSG00000042997"
"Dux regulated|NRs regulated|ZGA genes",3,"Nhp2","ENSMUSG00000001056"
"NRs regulated|Obox regulated",2,"Nicn1","ENSMUSG00000032606"
"NRs regulated|Obox regulated",2,"Nid1","ENSMUSG00000005397"
"NRs regulated",1,"Nid2","ENSMUSG00000021806"
"Obox regulated",1,"Nif3l1","ENSMUSG00000026036"
"NRs regulated|Obox regulated",2,"Nifk","ENSMUSG00000026377"
"NRs regulated",1,"Ninl","ENSMUSG00000068115"
"NRs regulated|Obox regulated|ZGA genes",3,"Nip7","ENSMUSG00000031917"
"NRs regulated|Obox regulated",2,"Nipa2","ENSMUSG00000030452"
"NRs regulated|Obox regulated",2,"Nipal1","ENSMUSG00000067219"
"NRs regulated|Obox regulated",2,"Nipal4","ENSMUSG00000020411"
"NRs regulated",1,"Nipsnap1","ENSMUSG00000034285"
"NRs regulated",1,"Nit1","ENSMUSG00000013997"
"NRs regulated|Obox regulated",2,"Nkap","ENSMUSG00000016409"
"NRs regulated",1,"Nkapd1","ENSMUSG00000059820"
"Obox regulated",1,"Nkapl","ENSMUSG00000059395"
"NRs regulated",1,"Nkiras1","ENSMUSG00000021772"
"NRs regulated",1,"Nkiras2","ENSMUSG00000017837"
"NRs regulated",1,"Nkrf","ENSMUSG00000044149"
"NRs regulated|Obox regulated|ZGA genes",3,"Nktr","ENSMUSG00000032525"
"NRs regulated|Obox regulated",2,"Nle1","ENSMUSG00000020692"
"NRs regulated",1,"Nlgn2","ENSMUSG00000051790"
"NRs regulated",1,"Nln","ENSMUSG00000021710"
"Obox regulated",1,"Nlrc3","ENSMUSG00000049871"
"Dux regulated|NRs regulated|Obox regulated",3,"Nlrp12","ENSMUSG00000078817"
"Obox regulated",1,"Nlrp3","ENSMUSG00000032691"
"NRs regulated",1,"Nlrp4c","ENSMUSG00000034690"
"NRs regulated",1,"Nlrp5-ps","ENSMUSG00000041596"
"NRs regulated",1,"Nmd3","ENSMUSG00000027787"
"NRs regulated|ZGA genes",2,"Nme1","ENSMUSG00000037601"
"NRs regulated|Obox regulated",2,"Nme2","ENSMUSG00000020857"
"NRs regulated|Obox regulated",2,"Nme5","ENSMUSG00000035984"
"NRs regulated|Obox regulated",2,"Nme6","ENSMUSG00000032478"
"NRs regulated",1,"Nmi","ENSMUSG00000026946"
"Dux regulated|NRs regulated|Obox regulated",3,"Nmnat1","ENSMUSG00000028992"
"NRs regulated|Obox regulated",2,"Nmral1","ENSMUSG00000063445"
"NRs regulated|Obox regulated",2,"Nmt1","ENSMUSG00000020936"
"NRs regulated",1,"Nmt2","ENSMUSG00000026643"
"ZGA genes",1,"Noa1","ENSMUSG00000036285"
"NRs regulated|Obox regulated|ZGA genes",3,"Nob1","ENSMUSG00000003848"
"NRs regulated",1,"Noc2l","ENSMUSG00000095567"
"NRs regulated|Obox regulated",2,"Noc3l","ENSMUSG00000024999"
"NRs regulated|Obox regulated",2,"Noc4l","ENSMUSG00000033294"
"NRs regulated",1,"Noct","ENSMUSG00000023087"
"NRs regulated",1,"Nod1","ENSMUSG00000038058"
"NRs regulated|Obox regulated",2,"Nol11","ENSMUSG00000018433"
"NRs regulated|ZGA genes",2,"Nol12","ENSMUSG00000033099"
"NRs regulated|Obox regulated",2,"Nol6","ENSMUSG00000028430"
"NRs regulated|Obox regulated|ZGA genes",3,"Nol7","ENSMUSG00000063200"
"NRs regulated",1,"Nol8","ENSMUSG00000021392"
"NRs regulated|Obox regulated",2,"Nol9","ENSMUSG00000028948"
"NRs regulated|Obox regulated",2,"Nolc1","ENSMUSG00000015176"
"NRs regulated|Obox regulated",2,"Nom1","ENSMUSG00000001569"
"NRs regulated|Obox regulated",2,"Nomo1","ENSMUSG00000030835"
"NRs regulated",1,"Nono","ENSMUSG00000031311"
"NRs regulated|ZGA genes",2,"Nop10","ENSMUSG00000027133"
"NRs regulated",1,"Nop14","ENSMUSG00000036693"
"NRs regulated",1,"Nop16","ENSMUSG00000025869"
"NRs regulated|Obox regulated",2,"Nop2","ENSMUSG00000038279"
"NRs regulated",1,"Nop53","ENSMUSG00000041560"
"NRs regulated",1,"Nop56","ENSMUSG00000027405"
"NRs regulated",1,"Nop58","ENSMUSG00000026020"
"NRs regulated|Obox regulated",2,"Nop9","ENSMUSG00000019297"
"NRs regulated|Obox regulated",2,"Nosip","ENSMUSG00000003421"
"NRs regulated",1,"Notum","ENSMUSG00000042988"
"NRs regulated",1,"Npas1","ENSMUSG00000001988"
"NRs regulated",1,"Npat","ENSMUSG00000033054"
"NRs regulated",1,"Npc1","ENSMUSG00000024413"
"NRs regulated|Obox regulated",2,"Npc1l1","ENSMUSG00000020447"
"NRs regulated|Obox regulated",2,"Npc2","ENSMUSG00000021242"
"NRs regulated|Obox regulated",2,"Npdc1","ENSMUSG00000015094"
"NRs regulated",1,"Nphs2","ENSMUSG00000026602"
"NRs regulated|Obox regulated",2,"Npl","ENSMUSG00000042684"
"Obox regulated",1,"Nploc4","ENSMUSG00000039703"
"NRs regulated",1,"Npm1","ENSMUSG00000057113"
"NRs regulated",1,"Nppa","ENSMUSG00000041616"
"NRs regulated|Obox regulated",2,"Npr1","ENSMUSG00000027931"
"NRs regulated|Obox regulated",2,"Npsr1","ENSMUSG00000043659"
"NRs regulated",1,"Nptn","ENSMUSG00000032336"
"NRs regulated",1,"Nptx2","ENSMUSG00000059991"
"NRs regulated",1,"Nptxr","ENSMUSG00000022421"
"NRs regulated|Obox regulated",2,"Nr1h3","ENSMUSG00000002108"
"NRs regulated",1,"Nr1i3","ENSMUSG00000005677"
"NRs regulated|Obox regulated",2,"Nr2c2","ENSMUSG00000005893"
"NRs regulated",1,"Nr2c2ap","ENSMUSG00000071078"
"Dux regulated|NRs regulated|Obox regulated|ZGA genes",4,"Nr5a2","ENSMUSG00000026398"
"NRs regulated|Obox regulated",2,"Nrbp1","ENSMUSG00000029148"
"NRs regulated",1,"Nrd1","ENSMUSG00000053510"
"NRs regulated",1,"Nrde2","ENSMUSG00000021179"
"NRs regulated",1,"Nrf1","ENSMUSG00000058440"
"NRs regulated",1,"Nrip3","ENSMUSG00000034825"
"Obox regulated",1,"Nrm","ENSMUSG00000059791"
"Obox regulated",1,"Nrsn2","ENSMUSG00000059361"
"NRs regulated|Obox regulated",2,"Nsa2","ENSMUSG00000060739"
"NRs regulated",1,"Nsd3","ENSMUSG00000054823"
"NRs regulated",1,"Nsfl1c","ENSMUSG00000027455"
"NRs regulated",1,"Nsl1","ENSMUSG00000062510"
"NRs regulated",1,"Nsmce1","ENSMUSG00000030750"
"NRs regulated",1,"Nsmce2","ENSMUSG00000059586"
"NRs regulated",1,"Nsrp1","ENSMUSG00000037958"
"NRs regulated",1,"Nsun2","ENSMUSG00000021595"
"NRs regulated|Obox regulated",2,"Nsun5","ENSMUSG00000000916"
"Dux regulated|NRs regulated|Obox regulated",3,"Nsun7","ENSMUSG00000029206"
"NRs regulated|Obox regulated",2,"Nt5c","ENSMUSG00000020736"
"NRs regulated|Obox regulated",2,"Nt5c3b","ENSMUSG00000017176"
"NRs regulated",1,"Ntan1","ENSMUSG00000022681"
"NRs regulated|Obox regulated|ZGA genes",3,"Ntmt1","ENSMUSG00000026857"
"Dux regulated",1,"Ntn5","ENSMUSG00000070564"
"NRs regulated",1,"Ntrk1","ENSMUSG00000028072"
"NRs regulated",1,"Ntrk2","ENSMUSG00000055254"
"NRs regulated|Obox regulated|ZGA genes",3,"Nub1","ENSMUSG00000028954"
"NRs regulated|Obox regulated",2,"Nubp1","ENSMUSG00000022503"
"NRs regulated",1,"Nubp2","ENSMUSG00000039183"
"NRs regulated",1,"Nucb1","ENSMUSG00000030824"
"NRs regulated|Obox regulated",2,"Nucb2","ENSMUSG00000030659"
"NRs regulated",1,"Nucks1","ENSMUSG00000026434"
"NRs regulated",1,"Nudcd1","ENSMUSG00000038736"
"ZGA genes",1,"Nudcd2","ENSMUSG00000020328"
"NRs regulated",1,"Nudt13","ENSMUSG00000021809"
"NRs regulated|Obox regulated",2,"Nudt2","ENSMUSG00000028443"
"NRs regulated|ZGA genes",2,"Nudt21","ENSMUSG00000031754"
"NRs regulated",1,"Nudt22","ENSMUSG00000037349"
"NRs regulated",1,"Nudt3","ENSMUSG00000024213"
"NRs regulated|Obox regulated|ZGA genes",3,"Nudt4","ENSMUSG00000020029"
"NRs regulated|Obox regulated|ZGA genes",3,"Nufip1","ENSMUSG00000022009"
"NRs regulated",1,"Nufip2","ENSMUSG00000037857"
"NRs regulated",1,"Numb","ENSMUSG00000021224"
"NRs regulated|Obox regulated",2,"Nup107","ENSMUSG00000052798"
"NRs regulated",1,"Nup133","ENSMUSG00000039509"
"NRs regulated|Obox regulated",2,"Nup155","ENSMUSG00000022142"
"NRs regulated|Obox regulated",2,"Nup160","ENSMUSG00000051329"
"Obox regulated",1,"Nup188","ENSMUSG00000052533"
"NRs regulated|Obox regulated",2,"Nup205","ENSMUSG00000038759"
"NRs regulated|Obox regulated",2,"Nup210l","ENSMUSG00000027939"
"NRs regulated|Obox regulated",2,"Nup35","ENSMUSG00000026999"
"NRs regulated",1,"Nup37","ENSMUSG00000035351"
"NRs regulated|Obox regulated",2,"Nup43","ENSMUSG00000040034"
"NRs regulated",1,"Nup54","ENSMUSG00000034826"
"NRs regulated",1,"Nup62cl","ENSMUSG00000072944"
"NRs regulated",1,"Nup85","ENSMUSG00000020739"
"NRs regulated|Obox regulated",2,"Nup93","ENSMUSG00000032939"
"NRs regulated",1,"Nusap1","ENSMUSG00000027306"
"NRs regulated",1,"Nutf2","ENSMUSG00000008450"
"NRs regulated",1,"Nvl","ENSMUSG00000026516"
"NRs regulated|Obox regulated",2,"Nxf1","ENSMUSG00000010097"
"NRs regulated",1,"Nxf7","ENSMUSG00000031410"
"NRs regulated",1,"Nxpe3","ENSMUSG00000075033"
"NRs regulated",1,"Nxpe4","ENSMUSG00000044229"
"NRs regulated",1,"Nxt1","ENSMUSG00000036992"
"Obox regulated",1,"Nyap1","ENSMUSG00000045348"
"Obox regulated",1,"Oaf","ENSMUSG00000032014"
"NRs regulated",1,"Oat","ENSMUSG00000030934"
"NRs regulated",1,"Oaz1","ENSMUSG00000035242"
"NRs regulated",1,"Oaz3","ENSMUSG00000028141"
"Obox regulated",1,"Obox1","ENSMUSG00000054310"
"Obox regulated",1,"Obox2","ENSMUSG00000074369"
"NRs regulated|Obox regulated",2,"Obox3","ENSMUSG00000066772"
"NRs regulated",1,"Obox3-ps1","ENSMUSG00000093665"
"NRs regulated",1,"Obox3-ps2","ENSMUSG00000093584"
"NRs regulated",1,"Obox3-ps3","ENSMUSG00000093509"
"NRs regulated",1,"Obox3-ps4","ENSMUSG00000093770"
"NRs regulated",1,"Obox3-ps5","ENSMUSG00000093727"
"NRs regulated",1,"Obox3-ps6","ENSMUSG00000093421"
"NRs regulated",1,"Obox4-ps24","ENSMUSG00000106582"
"NRs regulated",1,"Obox4-ps26","ENSMUSG00000093554"
"NRs regulated",1,"Obox4-ps29","ENSMUSG00000093397"
"NRs regulated",1,"Obox4-ps38","ENSMUSG00000093736"
"NRs regulated",1,"Obox4-ps6","ENSMUSG00000094555"
"Obox regulated",1,"Obox5","ENSMUSG00000074366"
"NRs regulated",1,"Obox6","ENSMUSG00000041583"
"Obox regulated",1,"Obox7","ENSMUSG00000055942"
"NRs regulated|Obox regulated",2,"Obox8","ENSMUSG00000099216"
"NRs regulated",1,"Ociad1","ENSMUSG00000029152"
"NRs regulated",1,"Ociad2","ENSMUSG00000029153"
"NRs regulated",1,"Ocln","ENSMUSG00000021638"
"NRs regulated",1,"Ocm","ENSMUSG00000029618"
"NRs regulated|ZGA genes",2,"Odc1","ENSMUSG00000011179"
"NRs regulated",1,"Odf2l","ENSMUSG00000028256"
"NRs regulated|Obox regulated",2,"Ogdh","ENSMUSG00000020456"
"NRs regulated",1,"Ogfod1","ENSMUSG00000033009"
"NRs regulated",1,"Ogfod3","ENSMUSG00000025169"
"NRs regulated",1,"Ogn","ENSMUSG00000021390"
"NRs regulated",1,"Ogt","ENSMUSG00000034160"
"NRs regulated|Obox regulated|ZGA genes",3,"Oip5","ENSMUSG00000072980"
"NRs regulated|Obox regulated|ZGA genes",3,"Ola1","ENSMUSG00000027108"
"NRs regulated",1,"Olfml2a","ENSMUSG00000046618"
"NRs regulated",1,"Olfr1012","ENSMUSG00000075210"
"NRs regulated",1,"Olfr1048","ENSMUSG00000075195"
"Obox regulated",1,"Olfr118","ENSMUSG00000080990"
"NRs regulated",1,"Olfr1270","ENSMUSG00000075065"
"NRs regulated",1,"Olfr1316","ENSMUSG00000109801"
"NRs regulated",1,"Olfr1341","ENSMUSG00000046790"
"NRs regulated",1,"Olfr1459","ENSMUSG00000057503"
"Obox regulated",1,"Olfr329-ps","ENSMUSG00000064252"
"Dux regulated",1,"Olfr376","ENSMUSG00000063881"
"NRs regulated",1,"Olfr395","ENSMUSG00000062186"
"Dux regulated",1,"Olfr450","ENSMUSG00000054431"
"NRs regulated",1,"Olfr461","ENSMUSG00000068259"
"NRs regulated",1,"Olfr482","ENSMUSG00000059031"
"NRs regulated",1,"Olfr517","ENSMUSG00000066240"
"NRs regulated",1,"Olfr645","ENSMUSG00000051340"
"NRs regulated",1,"Olfr649","ENSMUSG00000044899"
"NRs regulated",1,"Olfr728","ENSMUSG00000050030"
"NRs regulated",1,"Olfr77","ENSMUSG00000051118"
"NRs regulated",1,"Olfr78","ENSMUSG00000043366"
"Dux regulated|Obox regulated",2,"Olfr787","ENSMUSG00000096497"
"Dux regulated|Obox regulated",2,"Olfr815","ENSMUSG00000061961"
"Dux regulated",1,"Olfr824","ENSMUSG00000095804"
"Obox regulated",1,"Olfr881","ENSMUSG00000060583"
"NRs regulated",1,"Olfr943","ENSMUSG00000094970"
"NRs regulated",1,"Oma1","ENSMUSG00000035069"
"NRs regulated",1,"Opa3","ENSMUSG00000052214"
"NRs regulated",1,"Oplah","ENSMUSG00000022562"
"Dux regulated|NRs regulated",2,"Orai1","ENSMUSG00000049686"
"NRs regulated",1,"Orai2","ENSMUSG00000039747"
"NRs regulated",1,"Orc1","ENSMUSG00000028587"
"NRs regulated",1,"Orc4","ENSMUSG00000026761"
"NRs regulated",1,"Orc6","ENSMUSG00000031697"
"NRs regulated|ZGA genes",2,"Ormdl2","ENSMUSG00000025353"
"NRs regulated",1,"Ormdl3","ENSMUSG00000038150"
"NRs regulated|Obox regulated",2,"Osbpl6","ENSMUSG00000042359"
"NRs regulated",1,"Osbpl7","ENSMUSG00000038534"
"NRs regulated",1,"Oscar","ENSMUSG00000054594"
"Obox regulated",1,"Osgep","ENSMUSG00000006289"
"NRs regulated",1,"Osgin2","ENSMUSG00000041153"
"Obox regulated",1,"Osm","ENSMUSG00000058755"
"NRs regulated",1,"Ost4","ENSMUSG00000038803"
"NRs regulated",1,"Ostc","ENSMUSG00000041084"
"NRs regulated",1,"Ostf1","ENSMUSG00000024725"
"NRs regulated|Obox regulated",2,"Ostm1","ENSMUSG00000038280"
"NRs regulated",1,"Otop1","ENSMUSG00000051596"
"NRs regulated",1,"Ott","ENSMUSG00000094885"
"NRs regulated",1,"Otub1","ENSMUSG00000024767"
"NRs regulated",1,"Otud5","ENSMUSG00000031154"
"NRs regulated",1,"Otud6b","ENSMUSG00000040550"
"NRs regulated",1,"Otulin","ENSMUSG00000046034"
"NRs regulated",1,"Otulinl","ENSMUSG00000056069"
"NRs regulated",1,"Ovca2","ENSMUSG00000038268"
"NRs regulated",1,"Ovgp1","ENSMUSG00000074340"
"NRs regulated",1,"Ovol1","ENSMUSG00000024922"
"NRs regulated|Obox regulated",2,"Ovol2","ENSMUSG00000037279"
"Dux regulated|NRs regulated",2,"Oxa1l","ENSMUSG00000000959"
"NRs regulated|Obox regulated",2,"Oxld1","ENSMUSG00000039670"
"NRs regulated",1,"Oxnad1","ENSMUSG00000021906"
"NRs regulated",1,"Oxsr1","ENSMUSG00000036737"
"Obox regulated",1,"P2rx4","ENSMUSG00000029470"
"NRs regulated",1,"P2rx5","ENSMUSG00000005950"
"NRs regulated",1,"P3h4","ENSMUSG00000006931"
"Dux regulated|NRs regulated",2,"P4ha2","ENSMUSG00000018906"
"NRs regulated",1,"P4hb","ENSMUSG00000025130"
"NRs regulated|Obox regulated|ZGA genes",3,"Pa2g4","ENSMUSG00000025364"
"NRs regulated|Obox regulated|ZGA genes",3,"Pabpc1","ENSMUSG00000022283"
"NRs regulated",1,"Pabpc4","ENSMUSG00000011257"
"NRs regulated|Obox regulated|ZGA genes",3,"Pabpn1","ENSMUSG00000022194"
"Dux regulated|NRs regulated",2,"Paf1","ENSMUSG00000003437"
"NRs regulated",1,"Pafah1b1","ENSMUSG00000020745"
"NRs regulated|Obox regulated",2,"Pafah1b2","ENSMUSG00000003131"
"NRs regulated|Obox regulated",2,"Pafah1b3","ENSMUSG00000005447"
"NRs regulated",1,"Pagr1a","ENSMUSG00000030680"
"NRs regulated",1,"Paics","ENSMUSG00000029247"
"NRs regulated|Obox regulated",2,"Pak1ip1","ENSMUSG00000038683"
"Obox regulated",1,"Pak2","ENSMUSG00000022781"
"NRs regulated|Obox regulated",2,"Palm","ENSMUSG00000035863"
"NRs regulated|Obox regulated",2,"Pam16","ENSMUSG00000014301"
"NRs regulated|Obox regulated|ZGA genes",3,"Pank3","ENSMUSG00000018846"
"NRs regulated",1,"Papola","ENSMUSG00000021111"
"NRs regulated",1,"Paqr8","ENSMUSG00000025931"
"NRs regulated",1,"Parg","ENSMUSG00000021911"
"NRs regulated",1,"Park7","ENSMUSG00000028964"
"Obox regulated",1,"Parn","ENSMUSG00000022685"
"NRs regulated|Obox regulated",2,"Parp1","ENSMUSG00000026496"
"Obox regulated",1,"Parp10","ENSMUSG00000063268"
"Obox regulated",1,"Parp2","ENSMUSG00000036023"
"NRs regulated",1,"Parp4","ENSMUSG00000054509"
"NRs regulated",1,"Parp8","ENSMUSG00000021725"
"NRs regulated|Obox regulated",2,"Parp9","ENSMUSG00000022906"
"NRs regulated",1,"Parpbp","ENSMUSG00000035365"
"NRs regulated",1,"Parva","ENSMUSG00000030770"
"NRs regulated",1,"Pask","ENSMUSG00000026274"
"NRs regulated",1,"Patz1","ENSMUSG00000020453"
"NRs regulated",1,"Pax3","ENSMUSG00000004872"
"NRs regulated",1,"Pax8","ENSMUSG00000026976"
"NRs regulated",1,"Pax9","ENSMUSG00000001497"
"NRs regulated",1,"Paxbp1","ENSMUSG00000022974"
"NRs regulated|ZGA genes",2,"Pbdc1","ENSMUSG00000031226"
"NRs regulated",1,"Pbk","ENSMUSG00000022033"
"NRs regulated",1,"Pbrm1","ENSMUSG00000042323"
"NRs regulated",1,"Pbx3","ENSMUSG00000038718"
"NRs regulated",1,"Pbx4","ENSMUSG00000031860"
"NRs regulated",1,"Pbxip1","ENSMUSG00000042613"
"NRs regulated",1,"Pcbp1","ENSMUSG00000051695"
"NRs regulated",1,"Pcbp2","ENSMUSG00000056851"
"Obox regulated",1,"Pccb","ENSMUSG00000032527"
"NRs regulated",1,"Pcdh19","ENSMUSG00000051323"
"NRs regulated",1,"Pced1a","ENSMUSG00000037773"
"NRs regulated",1,"Pced1b","ENSMUSG00000044250"
"NRs regulated",1,"Pcf11","ENSMUSG00000041328"
"NRs regulated|Obox regulated",2,"Pcgf1","ENSMUSG00000069678"
"NRs regulated|Obox regulated|ZGA genes",3,"Pcgf5","ENSMUSG00000024805"
"NRs regulated",1,"Pcgf6","ENSMUSG00000025050"
"Dux regulated|Obox regulated",2,"Pck2","ENSMUSG00000040618"
"NRs regulated|Obox regulated",2,"Pcmt1","ENSMUSG00000019795"
"NRs regulated",1,"Pcmtd2","ENSMUSG00000027589"
"NRs regulated",1,"Pcnp","ENSMUSG00000071533"
"NRs regulated|Obox regulated",2,"Pcnt","ENSMUSG00000001151"
"NRs regulated",1,"Pcnx4","ENSMUSG00000034501"
"NRs regulated",1,"Pcolce2","ENSMUSG00000015354"
"Dux regulated|Obox regulated",2,"Pcp4l1","ENSMUSG00000038370"
"NRs regulated",1,"Pcsk7","ENSMUSG00000035382"
"NRs regulated",1,"Pcx","ENSMUSG00000024892"
"NRs regulated",1,"Pcyt1a","ENSMUSG00000005615"
"NRs regulated|Obox regulated",2,"Pcyt2","ENSMUSG00000025137"
"NRs regulated",1,"Pdap1","ENSMUSG00000029623"
"NRs regulated",1,"Pdcd10","ENSMUSG00000027835"
"NRs regulated|Obox regulated",2,"Pdcd11","ENSMUSG00000025047"
"NRs regulated|ZGA genes",2,"Pdcd2","ENSMUSG00000014771"
"NRs regulated",1,"Pdcd2l","ENSMUSG00000002635"
"NRs regulated",1,"Pdcd6","ENSMUSG00000021576"
"NRs regulated",1,"Pdcl","ENSMUSG00000009030"
"NRs regulated",1,"Pde12","ENSMUSG00000043702"
"Obox regulated",1,"Pde6a","ENSMUSG00000024575"
"NRs regulated",1,"Pde6d","ENSMUSG00000026239"
"NRs regulated",1,"Pde7a","ENSMUSG00000069094"
"NRs regulated",1,"Pdf","ENSMUSG00000078931"
"NRs regulated",1,"Pdgfrl","ENSMUSG00000031595"
"NRs regulated",1,"Pdha1","ENSMUSG00000031299"
"NRs regulated",1,"Pdhb","ENSMUSG00000021748"
"NRs regulated",1,"Pdia3","ENSMUSG00000027248"
"NRs regulated",1,"Pdia4","ENSMUSG00000025823"
"NRs regulated",1,"Pdlim5","ENSMUSG00000028273"
"NRs regulated|Obox regulated",2,"Pdp2","ENSMUSG00000048371"
"NRs regulated",1,"Pdpn","ENSMUSG00000028583"
"NRs regulated|Obox regulated",2,"Pdrg1","ENSMUSG00000027472"
"NRs regulated",1,"Pds5a","ENSMUSG00000029202"
"NRs regulated",1,"Pdss1","ENSMUSG00000026784"
"NRs regulated|Obox regulated",2,"Pdxk","ENSMUSG00000032788"
"NRs regulated",1,"Pdxk-ps","ENSMUSG00000002791"
"NRs regulated",1,"Pdzd11","ENSMUSG00000015668"
"NRs regulated",1,"Pdzd4","ENSMUSG00000002006"
"NRs regulated",1,"Pea15a","ENSMUSG00000013698"
"NRs regulated|Obox regulated",2,"Pebp1","ENSMUSG00000032959"
"NRs regulated|Obox regulated",2,"Pef1","ENSMUSG00000028779"
"NRs regulated",1,"Peli1","ENSMUSG00000020134"
"NRs regulated",1,"Peli3","ENSMUSG00000024901"
"NRs regulated|Obox regulated",2,"Pelp1","ENSMUSG00000018921"
"Dux regulated|NRs regulated|Obox regulated|ZGA genes",4,"Pemt","ENSMUSG00000000301"
"NRs regulated",1,"Pepd","ENSMUSG00000063931"
"NRs regulated",1,"Pes1","ENSMUSG00000020430"
"NRs regulated",1,"Pet100","ENSMUSG00000087687"
"NRs regulated",1,"Pex11b","ENSMUSG00000028102"
"NRs regulated",1,"Pex11g","ENSMUSG00000069633"
"NRs regulated",1,"Pex12","ENSMUSG00000018733"
"NRs regulated|Obox regulated|ZGA genes",3,"Pex16","ENSMUSG00000027222"
"NRs regulated|Obox regulated",2,"Pex19","ENSMUSG00000003464"
"NRs regulated",1,"Pex2","ENSMUSG00000040374"
"NRs regulated|Obox regulated",2,"Pex3","ENSMUSG00000019809"
"Obox regulated",1,"Pfas","ENSMUSG00000020899"
"NRs regulated",1,"Pfdn2","ENSMUSG00000006412"
"NRs regulated",1,"Pfdn5","ENSMUSG00000001289"
"NRs regulated|ZGA genes",2,"Pfdn6","ENSMUSG00000024309"
"NRs regulated|Obox regulated",2,"Pfkfb3","ENSMUSG00000026773"
"NRs regulated",1,"Pfn1","ENSMUSG00000018293"
"NRs regulated",1,"Pgam1","ENSMUSG00000011752"
"NRs regulated",1,"Pgam2","ENSMUSG00000020475"
"NRs regulated|Obox regulated",2,"Pgap2","ENSMUSG00000030990"
"NRs regulated",1,"Pgd","ENSMUSG00000028961"
"NRs regulated|Obox regulated",2,"Pggt1b","ENSMUSG00000024477"
"NRs regulated",1,"Pgk1","ENSMUSG00000062070"
"Obox regulated",1,"Pgls","ENSMUSG00000031807"
"NRs regulated|ZGA genes",2,"Pglyrp1","ENSMUSG00000030413"
"Obox regulated",1,"Pgm1","ENSMUSG00000025791"
"NRs regulated|Obox regulated",2,"Pgm2","ENSMUSG00000029171"
"NRs regulated",1,"Pgm2l1","ENSMUSG00000030729"
"NRs regulated|Obox regulated",2,"Pgm3","ENSMUSG00000056131"
"NRs regulated",1,"Pgpep1","ENSMUSG00000056204"
"NRs regulated",1,"Pgrmc1","ENSMUSG00000006373"
"NRs regulated",1,"Pgrmc2","ENSMUSG00000049940"
"NRs regulated",1,"Phax","ENSMUSG00000008301"
"NRs regulated",1,"Pheta1","ENSMUSG00000044134"
"NRs regulated",1,"Phf20","ENSMUSG00000038116"
